outage,hour,out_s,hit,hit_s,worst_pct,n_over,eir_lost,eir_rounds,eir_caused,eir_islands,eir_cut,eir_all_lines,eir_min_s,veto_lost,veto_cut,veto_rounds,nothing_lost,nothing_islands,size,chain
3522-66121-1,5,823.0,3581-89516-1,123.0,101.96,3,0,1,0,0,6.6,1,0.0,0,5.6,1,1,0,123.0,
3522-66121-1,7,823.0,3581-89516-1,123.0,102.41,3,0,1,0,0,7.4,1,0.0,0,5.6,1,1,0,123.0,
3522-66121-1,8,823.0,3581-89516-1,123.0,101.86,3,0,1,0,0,6.5,1,0.0,0,4.2,1,1,0,123.0,
3522-66121-1,9,823.0,3581-89516-1,123.0,102.43,3,0,1,0,0,8.2,1,0.0,0,7.0,1,1,0,123.0,
3522-66121-1,10,823.0,3581-89516-1,123.0,102.58,3,0,1,0,0,11.0,1,0.0,0,6.0,1,1,0,123.0,
3522-66121-1,11,823.0,3581-89516-1,123.0,102.49,3,0,1,0,0,9.2,1,0.0,0,7.1,1,1,0,123.0,
3522-66121-1,12,823.0,3581-89516-1,123.0,102.32,3,0,1,0,0,7.3,1,0.0,0,5.3,1,1,0,123.0,
3522-66121-1,15,823.0,3581-89516-1,123.0,101.9,3,0,1,0,0,8.6,1,0.0,0,4.3,1,1,0,123.0,
3522-66121-1,17,823.0,3581-89516-1,123.0,101.67,1,0,1,0,0,5.0,1,0.0,0,3.8,1,1,0,123.0,
3522-66121-1,18,823.0,3581-89516-1,123.0,102.16,3,0,1,0,0,7.3,1,0.0,0,6.2,1,1,0,123.0,
3522-66121-1,19,823.0,3581-89516-1,123.0,101.7,1,0,1,0,0,5.5,1,0.0,0,4.8,1,1,0,123.0,
3522-66121-1,20,823.0,3581-89516-1,123.0,101.67,1,0,1,0,0,5.3,1,0.0,0,4.7,1,1,0,123.0,
3522-66121-1,21,823.0,3581-89516-1,123.0,101.13,1,0,1,0,0,3.5,1,0.0,0,3.1,1,1,0,123.0,
3522-66121-1,23,823.0,3581-89516-1,123.0,101.61,1,0,1,0,0,5.7,1,0.0,0,4.9,1,1,0,123.0,
3522-66121-1,24,823.0,3581-89516-1,123.0,102.47,3,0,1,0,0,8.6,1,0.0,0,7.1,1,1,0,123.0,
3522-66121-1,25,823.0,3581-89516-1,123.0,101.94,3,0,1,0,0,6.1,1,0.0,0,4.4,1,1,0,123.0,
3522-66121-1,26,823.0,3581-89516-1,123.0,102.73,3,0,1,0,0,15.3,1,0.0,0,7.9,1,1,0,123.0,
3522-66121-1,27,823.0,3581-89516-1,123.0,102.54,3,0,1,0,0,8.9,1,0.0,0,7.3,1,1,0,123.0,
3522-66121-1,28,823.0,3581-89516-1,123.0,102.41,3,0,1,0,0,9.2,1,0.0,0,6.9,1,1,0,123.0,
3522-66121-1,29,823.0,3581-89516-1,123.0,102.82,3,0,1,0,0,10.8,1,0.0,0,8.1,1,1,0,123.0,
3522-66121-1,30,823.0,3581-89516-1,123.0,101.88,3,0,1,0,0,5.7,1,0.0,0,4.3,1,1,0,123.0,
3522-66121-1,37,823.0,3581-89516-1,123.0,100.96,1,0,1,0,0,4.1,1,0.0,0,2.1,1,1,0,123.0,
3522-66121-1,46,823.0,3581-89516-1,123.0,100.3,1,0,1,0,0,1.0,1,0.0,0,0.5,1,1,0,123.0,
3522-66121-1,50,823.0,3581-89516-1,123.0,101.38,1,0,1,0,0,7.6,1,0.0,0,3.1,1,1,0,123.0,
3522-66121-1,54,823.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.6,1,0.0,0,0.6,1,18,1,123.0,
3522-66121-1,55,823.0,3581-89516-1,123.0,101.21,1,0,1,0,0,6.8,1,0.0,0,2.7,1,1,0,123.0,
3522-66121-1,56,823.0,3581-89516-1,123.0,100.94,1,0,1,0,0,6.0,1,0.0,0,2.1,1,1,0,123.0,
3522-66121-1,57,823.0,3581-89516-1,123.0,100.66,1,0,1,0,0,3.4,1,0.0,0,1.3,1,1,0,123.0,
3522-66121-1,63,823.0,3581-89516-1,123.0,100.38,1,0,1,0,0,1.9,1,0.0,0,0.7,1,1,0,123.0,
3522-66121-1,64,823.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.6,1,0.0,0,0.6,1,1,0,123.0,
3522-66121-1,65,823.0,3581-89516-1,123.0,100.78,1,0,1,0,0,5.4,1,0.0,0,1.7,1,1,0,123.0,
3522-66121-1,66,823.0,3581-89516-1,123.0,100.5,1,0,1,0,0,2.6,1,0.0,0,1.0,1,1,0,123.0,
3522-66121-1,67,823.0,3581-89516-1,123.0,100.58,1,0,1,0,0,2.4,1,0.0,0,1.2,1,1,0,123.0,
3522-66121-1,68,823.0,3581-89516-1,123.0,100.54,1,0,1,0,0,1.7,1,0.0,0,1.1,1,1,0,123.0,
3522-66121-1,69,823.0,3581-89516-1,123.0,101.03,1,0,1,0,0,3.2,1,0.0,0,2.2,1,1,0,123.0,
3522-66121-1,70,823.0,3581-89516-1,123.0,101.02,1,0,1,0,0,3.0,1,0.0,0,2.2,1,1,0,123.0,
3522-66121-1,71,823.0,3581-89516-1,123.0,101.39,1,0,1,0,0,4.2,1,0.0,0,3.1,1,1,0,123.0,
3522-66121-1,72,823.0,3581-89516-1,123.0,100.99,1,0,1,0,0,6.4,1,0.0,0,2.7,1,1,0,123.0,
3522-66121-1,73,823.0,3581-89516-1,123.0,101.13,1,0,1,0,0,5.5,1,0.0,0,2.5,1,1,0,123.0,
3522-66121-1,74,823.0,3581-89516-1,123.0,101.21,1,0,1,0,0,6.2,1,0.0,0,2.7,1,1,0,123.0,
3522-66121-1,75,823.0,3581-89516-1,123.0,100.8,1,0,1,0,0,3.8,1,0.0,0,1.7,1,1,0,123.0,
3522-66121-1,79,823.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.8,1,0.0,0,0.8,1,1,0,123.0,
3522-66121-1,90,823.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.8,1,0.0,0,0.8,1,1,0,123.0,
3522-66121-1,91,823.0,3581-89516-1,123.0,101.1,1,0,1,0,0,5.3,1,0.0,0,2.4,1,1,0,123.0,
3522-66121-1,92,823.0,3581-89516-1,123.0,100.95,1,0,1,0,0,4.2,1,0.0,0,2.0,1,1,0,123.0,
3522-66121-1,94,823.0,3581-89516-1,123.0,101.54,1,0,1,0,0,7.1,1,0.0,0,3.5,1,1,0,123.0,
3522-66121-1,96,823.0,3581-89516-1,123.0,101.79,3,0,1,0,0,8.2,1,0.0,0,4.1,1,1,0,123.0,
3522-66121-1,97,823.0,3581-89516-1,123.0,101.92,3,0,1,0,0,9.3,1,0.0,0,4.4,1,1,0,123.0,
3522-66121-1,102,823.0,3581-89516-1,123.0,101.91,3,0,1,0,0,5.4,1,0.0,0,4.3,1,1,0,123.0,
3522-66121-1,104,823.0,3581-89516-1,123.0,102.33,3,0,1,0,0,6.5,1,0.0,0,5.4,1,1,0,123.0,
3522-66121-1,105,823.0,3581-89516-1,123.0,102.19,3,0,1,0,0,6.4,1,0.0,0,5.0,1,1,0,123.0,
3522-66121-1,106,823.0,3581-89516-1,123.0,101.79,3,0,1,0,0,7.5,1,0.0,0,4.3,1,1,0,123.0,
3522-66121-1,107,823.0,3581-89516-1,123.0,101.98,3,0,1,0,0,7.5,1,0.0,0,4.5,1,1,0,123.0,
3522-66121-1,108,823.0,3581-89516-1,123.0,101.78,4,0,1,0,0,19.8,1,0.0,0,31.8,1,1,0,123.0,
3522-66121-1,109,823.0,3581-89516-1,123.0,102.01,3,0,1,0,0,6.0,1,0.0,0,4.6,1,1,0,123.0,
3522-66121-1,110,823.0,3581-89516-1,123.0,102.36,3,0,1,0,0,6.9,1,0.0,0,5.4,1,1,0,123.0,
3522-66121-1,111,823.0,3581-89516-1,123.0,102.13,3,0,1,0,0,9.3,1,0.0,0,4.9,1,1,0,123.0,
3522-66121-1,112,823.0,3581-89516-1,123.0,101.85,3,0,1,0,0,6.5,1,0.0,0,4.2,1,1,0,123.0,
3522-66121-1,113,823.0,3581-89516-1,123.0,101.84,3,0,1,0,0,6.2,1,0.0,0,4.3,1,1,0,123.0,
3522-66121-1,114,823.0,3581-89516-1,123.0,101.15,1,0,1,0,0,3.9,1,0.0,0,3.4,1,1,0,123.0,
3522-66121-1,115,823.0,3581-89516-1,123.0,102.96,3,0,1,0,0,11.7,1,0.0,0,8.5,1,1,0,123.0,
3522-66121-1,116,823.0,3581-89516-1,123.0,101.91,3,0,1,0,0,6.3,1,0.0,0,5.4,1,1,0,123.0,
3522-66121-1,117,823.0,3581-89516-1,123.0,101.75,3,0,1,0,0,5.9,1,0.0,0,4.9,1,1,0,123.0,
3522-66121-1,118,823.0,3581-89516-1,123.0,101.64,1,0,1,0,0,5.5,1,0.0,0,4.6,1,1,0,123.0,
3522-66121-1,119,823.0,3581-89516-1,123.0,102.08,3,0,1,0,0,7.0,1,0.0,0,5.9,1,1,0,123.0,
3522-66121-1,120,823.0,3581-89516-1,123.0,101.67,1,0,1,0,0,5.6,1,0.0,0,4.7,1,1,0,123.0,
3522-66121-1,121,823.0,3581-89516-1,123.0,100.98,1,0,1,0,0,3.0,1,0.0,0,2.2,1,1,0,123.0,
3522-66121-1,122,823.0,3581-89516-1,123.0,101.8,3,0,1,0,0,7.1,1,0.0,0,5.1,1,1,0,123.0,
3522-66121-1,123,823.0,3581-89516-1,123.0,101.44,1,0,1,0,0,4.3,1,0.0,0,3.2,1,1,0,123.0,
3522-66121-1,124,823.0,3581-89516-1,123.0,101.43,1,0,1,0,0,4.0,1,0.0,0,3.2,1,1,0,123.0,
3522-66121-1,125,823.0,3581-89516-1,123.0,101.39,1,0,1,0,0,3.8,1,0.0,0,3.1,1,1,0,123.0,
3522-66121-1,126,823.0,3581-89516-1,123.0,101.88,3,0,1,0,0,7.2,1,0.0,0,4.5,1,1,0,123.0,
3522-66121-1,127,823.0,3581-89516-1,123.0,100.6,1,0,1,0,0,1.7,1,0.0,0,1.2,1,1,0,123.0,
3522-66121-1,128,823.0,3581-89516-1,123.0,100.8,1,0,1,0,0,3.0,1,0.0,0,1.7,1,1,0,123.0,
3522-66121-1,129,823.0,3581-89516-1,123.0,100.67,1,0,1,0,0,2.0,1,0.0,0,1.4,1,1,0,123.0,
3522-66121-1,130,823.0,3581-89516-1,123.0,100.79,1,0,1,0,0,2.2,1,0.0,0,1.7,1,1,0,123.0,
3522-66121-1,131,823.0,3581-89516-1,123.0,101.57,1,0,1,0,0,5.3,1,0.0,0,3.7,1,1,0,123.0,
3522-66121-1,132,823.0,3581-89516-1,123.0,100.98,1,0,1,0,0,3.0,1,0.0,0,2.1,1,1,0,123.0,
3522-66121-1,133,823.0,3581-89516-1,123.0,100.52,1,0,1,0,0,1.8,1,0.0,0,1.1,1,1,0,123.0,
3522-66121-1,134,823.0,3581-89516-1,123.0,100.45,1,0,1,0,0,1.2,1,0.0,0,0.8,1,1,0,123.0,
3522-66121-1,135,823.0,3581-89516-1,123.0,100.34,1,0,1,0,0,1.0,1,0.0,0,0.6,1,1,0,123.0,
3522-66121-1,136,823.0,3581-89516-1,123.0,101.97,3,0,1,0,0,10.4,1,0.0,0,5.6,1,1,0,123.0,
3522-66121-1,137,823.0,3581-89516-1,123.0,101.86,3,0,1,0,0,7.4,1,0.0,0,5.3,1,1,0,123.0,
3522-66121-1,138,823.0,3581-89516-1,123.0,101.73,3,0,1,0,0,6.0,1,0.0,0,4.9,1,1,0,123.0,
3522-66121-1,139,823.0,3581-89516-1,123.0,100.97,1,0,1,0,0,3.1,1,0.0,0,2.6,1,1,0,123.0,
3522-66121-1,140,823.0,3581-89516-1,123.0,100.88,1,0,1,0,0,2.8,1,0.0,0,2.3,1,1,0,123.0,
3522-66121-1,141,823.0,3581-89516-1,123.0,100.7,1,0,1,0,0,2.3,1,0.0,0,1.8,1,1,0,123.0,
3522-66121-1,158,823.0,3581-89516-1,123.0,100.27,1,0,1,0,0,0.9,1,0.0,0,0.5,1,14,1,123.0,
3522-66121-1,166,823.0,3581-89516-1,123.0,100.31,1,0,1,0,0,0.8,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,0,210.0,3581-89516-1,123.0,100.27,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,123.0,
3551-4481-1,1,210.0,3581-89516-1,123.0,100.42,1,0,1,0,0,1.1,1,0.0,0,0.8,1,1,0,123.0,
3551-4481-1,2,210.0,3581-89516-1,123.0,100.38,1,0,1,0,0,0.9,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,3,210.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.2,1,0.0,0,1.0,1,1,0,123.0,
3551-4481-1,4,210.0,3581-89516-1,123.0,100.52,1,0,1,0,0,1.4,1,0.0,0,1.1,1,1,0,123.0,
3551-4481-1,5,210.0,3581-89516-1,123.0,100.64,1,0,1,0,0,1.9,1,0.0,0,1.6,1,1,0,123.0,
3551-4481-1,7,210.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,9,210.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,123.0,
3551-4481-1,10,210.0,3581-89516-1,123.0,100.25,1,0,1,0,0,0.7,1,0.0,0,0.4,1,1,0,123.0,
3551-4481-1,11,210.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,17,210.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,123.0,
3551-4481-1,18,210.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,19,210.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,20,210.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.4,1,0.0,0,0.4,1,1,0,123.0,
3551-4481-1,21,210.0,3581-89516-1,123.0,100.3,1,0,1,0,0,0.7,1,0.0,0,0.6,1,1,0,123.0,
3551-4481-1,22,210.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,123.0,
3551-4481-1,23,210.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,24,210.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,26,210.0,3581-89516-1,123.0,100.32,1,0,1,0,0,1.3,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,27,210.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.2,1,0.0,0,1.0,1,1,0,123.0,
3551-4481-1,28,210.0,3581-89516-1,123.0,100.4,1,0,1,0,0,1.2,1,0.0,0,0.9,1,1,0,123.0,
3551-4481-1,29,210.0,3581-89516-1,123.0,100.52,1,0,1,0,0,1.6,1,0.0,0,1.2,1,1,0,123.0,
3551-4481-1,30,210.0,3581-89516-1,123.0,100.41,1,0,1,0,0,1.0,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,69,210.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,123.0,
3551-4481-1,71,210.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,102,210.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,104,210.0,3581-89516-1,123.0,100.54,1,0,1,0,0,1.3,1,0.0,0,1.0,1,1,0,123.0,
3551-4481-1,105,210.0,3581-89516-1,123.0,100.3,1,0,1,0,0,0.6,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,106,210.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,107,210.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
3551-4481-1,110,210.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,123.0,
3551-4481-1,111,210.0,3581-89516-1,123.0,100.3,1,0,1,0,0,0.9,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,112,210.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.4,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,113,210.0,3581-89516-1,123.0,100.47,1,0,1,0,0,1.3,1,0.0,0,0.9,1,1,0,123.0,
3551-4481-1,114,210.0,3581-89516-1,123.0,100.6,1,0,1,0,0,1.9,1,0.0,0,1.6,1,1,0,123.0,
3551-4481-1,115,210.0,3581-89516-1,123.0,100.67,1,0,1,0,0,2.3,1,0.0,0,1.7,1,1,0,123.0,
3551-4481-1,116,210.0,3581-89516-1,123.0,100.79,1,0,1,0,0,2.4,1,0.0,0,2.1,1,1,0,123.0,
3551-4481-1,117,210.0,3581-89516-1,123.0,100.65,1,0,1,0,0,2.0,1,0.0,0,1.6,1,1,0,123.0,
3551-4481-1,118,210.0,3581-89516-1,123.0,100.62,1,0,1,0,0,1.9,1,0.0,0,1.6,1,1,0,123.0,
3551-4481-1,119,210.0,3581-89516-1,123.0,100.77,1,0,1,0,0,2.4,1,0.0,0,2.0,1,1,0,123.0,
3551-4481-1,120,210.0,3581-89516-1,123.0,100.45,1,0,1,0,0,1.3,1,0.0,0,1.1,1,1,0,123.0,
3551-4481-1,121,210.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,122,210.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.0,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,123,210.0,3581-89516-1,123.0,100.32,1,0,1,0,0,0.7,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,124,210.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,123.0,
3551-4481-1,125,210.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,123.0,
3551-4481-1,130,210.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,131,210.0,3581-89516-1,123.0,100.39,1,0,1,0,0,1.1,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,132,210.0,3581-89516-1,123.0,100.29,1,0,1,0,0,0.6,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,134,210.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,123.0,
3551-4481-1,135,210.0,3581-89516-1,123.0,100.39,1,0,1,0,0,1.2,1,0.0,0,0.7,1,1,0,123.0,
3551-4481-1,136,210.0,3581-89516-1,123.0,100.54,1,0,1,0,0,2.5,1,0.0,0,1.3,1,1,0,123.0,
3551-4481-1,137,210.0,3581-89516-1,123.0,100.8,1,0,1,0,0,2.9,1,0.0,0,2.1,1,1,0,123.0,
3551-4481-1,138,210.0,3581-89516-1,123.0,100.61,1,0,1,0,0,1.9,1,0.0,0,1.5,1,1,0,123.0,
3551-4481-1,139,210.0,3581-89516-1,123.0,100.62,1,0,1,0,0,1.9,1,0.0,0,1.5,1,1,0,123.0,
3551-4481-1,140,210.0,3581-89516-1,123.0,100.58,1,0,1,0,0,1.7,1,0.0,0,1.4,1,1,0,123.0,
3551-4481-1,141,210.0,3581-89516-1,123.0,100.64,1,0,1,0,0,2.1,1,0.0,0,1.6,1,1,0,123.0,
3551-4481-1,142,210.0,3581-89516-1,123.0,100.46,1,0,1,0,0,1.3,1,0.0,0,0.9,1,1,0,123.0,
3551-4481-1,150,210.0,3581-89516-1,123.0,100.28,1,0,1,0,0,0.8,1,0.0,0,0.5,1,1,0,123.0,
3551-4481-1,151,210.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.5,1,0.0,0,1.0,1,1,0,123.0,
3551-4481-1,160,210.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,123.0,
3554-22044-1,0,1944.0,3581-89516-1,123.0,101.15,1,0,1,0,0,3.2,1,0.0,0,2.5,1,1,0,123.0,
3554-22044-1,1,1944.0,3581-89516-1,123.0,102.42,3,0,1,0,0,8.2,1,0.0,0,5.9,1,1,0,123.0,
3554-22044-1,2,1944.0,3581-89516-1,123.0,101.22,1,0,1,0,0,3.6,1,0.0,0,2.7,1,1,0,123.0,
3554-22044-1,3,1944.0,3581-89516-1,123.0,101.56,1,0,1,0,0,5.2,1,0.0,0,4.3,1,1,0,123.0,
3554-22044-1,4,1944.0,3581-89516-1,123.0,102.76,3,0,1,0,0,9.3,1,0.0,0,6.7,1,1,0,123.0,
3554-22044-1,5,1944.0,3581-89516-1,123.0,102.17,3,0,1,0,0,7.3,1,0.0,0,6.2,1,1,0,123.0,
3554-22044-1,7,1944.0,3581-89516-1,123.0,103.46,3,0,1,0,0,10.7,1,0.0,0,8.1,1,1,0,123.0,
3554-22044-1,8,1944.0,3581-89516-1,123.0,104.07,3,0,1,0,0,14.6,1,0.0,0,9.5,1,1,0,123.0,
3554-22044-1,9,1944.0,3581-89516-1,123.0,103.06,3,0,1,0,0,10.4,1,0.0,0,8.8,1,1,0,123.0,
3554-22044-1,10,1944.0,3581-89516-1,123.0,103.5,3,0,1,0,0,15.0,1,0.0,0,8.1,1,1,0,123.0,
3554-22044-1,11,1944.0,3581-89516-1,123.0,104.78,3,0,1,0,0,18.0,1,0.0,0,14.0,1,1,0,123.0,
3554-22044-1,15,1944.0,3581-89516-1,123.0,103.24,3,0,1,0,0,15.0,1,0.0,0,7.5,1,1,0,123.0,
3554-22044-1,17,1944.0,3581-89516-1,123.0,100.97,1,0,1,0,0,2.8,1,0.0,0,2.1,1,1,0,123.0,
3554-22044-1,18,1944.0,3581-89516-1,123.0,101.7,1,0,1,0,0,5.7,1,0.0,0,4.8,1,1,0,123.0,
3554-22044-1,19,1944.0,3581-89516-1,123.0,100.72,1,0,1,0,0,2.1,1,0.0,0,1.9,1,1,0,123.0,
3554-22044-1,20,1944.0,3581-89516-1,123.0,100.64,1,0,1,0,0,1.8,1,0.0,0,1.6,1,1,0,123.0,
3554-22044-1,21,1944.0,3581-89516-1,123.0,100.82,1,0,1,0,0,2.4,1,0.0,0,2.2,1,1,0,123.0,
3554-22044-1,22,1944.0,3581-89516-1,123.0,100.6,1,0,1,0,0,1.7,1,0.0,0,1.5,1,1,0,123.0,
3554-22044-1,23,1944.0,3581-89516-1,123.0,101.36,1,0,1,0,0,4.8,1,0.0,0,4.1,1,1,0,123.0,
3554-22044-1,24,1944.0,3581-89516-1,123.0,102.33,3,0,1,0,0,8.1,1,0.0,0,6.7,1,1,0,123.0,
3554-22044-1,25,1944.0,3581-89516-1,123.0,102.12,3,0,1,0,0,6.7,1,0.0,0,4.8,1,1,0,123.0,
3554-22044-1,26,1944.0,3581-89516-1,123.0,103.66,3,0,1,0,0,20.6,1,0.0,0,10.6,1,1,0,123.0,
3554-22044-1,27,1944.0,3581-89516-1,123.0,103.5,3,0,1,0,0,12.4,1,0.0,0,10.2,1,1,0,123.0,
3554-22044-1,28,1944.0,3581-89516-1,123.0,103.27,3,0,1,0,0,12.6,1,0.0,0,9.5,1,1,0,123.0,
3554-22044-1,29,1944.0,3581-89516-1,123.0,103.67,3,0,1,0,0,14.1,1,0.0,0,10.7,1,1,0,123.0,
3554-22044-1,30,1944.0,3581-89516-1,123.0,102.01,3,0,1,0,0,6.1,1,0.0,0,4.6,1,1,0,123.0,
3554-22044-1,37,1944.0,3581-89516-1,123.0,105.47,5,2,3,0,0,841.2,1,159.0,0,438.7,1,12,1,123.0,1122-1742-1 > 1121-1301-1
3554-22044-1,60,1944.0,3581-89516-1,123.0,105.28,3,0,1,0,0,27.2,1,0.0,0,12.4,1,16,1,123.0,
3554-22044-1,69,1944.0,3581-89516-1,123.0,105.23,3,0,1,0,0,17.4,1,0.0,0,12.3,1,1,0,123.0,
3554-22044-1,70,1944.0,3581-89516-1,123.0,105.73,5,0,1,0,0,138.3,1,0.0,0,135.3,1,15,1,123.0,
3554-22044-1,71,1944.0,3581-89516-1,123.0,104.23,3,0,1,0,0,13.4,1,0.0,0,9.9,1,1,0,123.0,
3554-22044-1,73,1944.0,3581-89516-1,123.0,104.41,3,0,1,0,0,23.2,1,0.0,0,10.3,1,1,0,123.0,
3554-22044-1,74,1944.0,3581-89516-1,123.0,103.46,3,0,1,0,0,18.7,1,0.0,0,8.0,1,1,0,123.0,
3554-22044-1,75,1944.0,3581-89516-1,123.0,105.47,3,0,1,0,0,28.8,1,0.0,0,12.9,1,14,1,123.0,
3554-22044-1,78,1944.0,3581-89516-1,123.0,100.8,1,0,1,0,0,3.6,1,0.0,0,1.7,1,1,0,123.0,
3554-22044-1,79,1944.0,3581-89516-1,123.0,103.99,3,0,1,0,0,20.0,1,0.0,0,9.3,1,1,0,123.0,
3554-22044-1,90,1944.0,3581-89516-1,123.0,103.46,3,0,1,0,0,17.5,1,0.0,0,8.1,1,1,0,123.0,
3554-22044-1,91,1944.0,3581-89516-1,123.0,103.36,3,0,1,0,0,17.3,1,0.0,0,7.8,1,1,0,123.0,
3554-22044-1,92,1944.0,3581-89516-1,123.0,103.01,3,0,1,0,0,14.4,1,0.0,0,7.0,1,1,0,123.0,
3554-22044-1,94,1944.0,3581-89516-1,123.0,104.43,3,0,1,0,0,21.4,1,0.0,0,10.4,1,1,0,123.0,
3554-22044-1,96,1944.0,3581-89516-1,123.0,105.07,3,0,1,0,0,24.1,1,0.0,0,11.9,1,1,0,123.0,
3554-22044-1,104,1944.0,3581-89516-1,123.0,104.25,3,0,1,0,0,12.1,1,0.0,0,9.9,1,1,0,123.0,
3554-22044-1,105,1944.0,3581-89516-1,123.0,104.8,3,0,1,0,0,14.4,1,0.0,0,11.3,1,1,0,123.0,
3554-22044-1,110,1944.0,3581-89516-1,123.0,105.42,3,0,1,0,0,16.2,1,0.0,0,12.8,1,15,1,123.0,
3554-22044-1,111,1944.0,3581-89516-1,123.0,105.69,5,0,1,0,0,181.4,1,0.0,0,153.5,1,15,1,123.0,
3554-22044-1,112,1944.0,3581-89516-1,123.0,105.08,3,0,1,0,0,18.3,1,0.0,0,11.9,1,1,0,123.0,
3554-22044-1,113,1944.0,3581-89516-1,123.0,101.39,1,0,1,0,0,4.6,1,0.0,0,3.2,1,1,0,123.0,
3554-22044-1,114,1944.0,3581-89516-1,123.0,102.4,3,0,1,0,0,8.5,1,0.0,0,7.4,1,1,0,123.0,
3554-22044-1,115,1944.0,3581-89516-1,123.0,101.97,3,0,1,0,0,7.6,1,0.0,0,5.6,1,1,0,123.0,
3554-22044-1,116,1944.0,3581-89516-1,123.0,100.77,1,0,1,0,0,2.3,1,0.0,0,2.0,1,1,0,123.0,
3554-22044-1,117,1944.0,3581-89516-1,123.0,101.7,1,0,1,0,0,5.7,1,0.0,0,4.8,1,1,0,123.0,
3554-22044-1,118,1944.0,3581-89516-1,123.0,102.33,3,0,1,0,0,8.0,1,0.0,0,6.7,1,1,0,123.0,
3554-22044-1,119,1944.0,3581-89516-1,123.0,101.93,3,0,1,0,0,6.5,1,0.0,0,5.5,1,1,0,123.0,
3554-22044-1,120,1944.0,3581-89516-1,123.0,102.16,3,0,1,0,0,7.3,1,0.0,0,6.2,1,1,0,123.0,
3554-22044-1,121,1944.0,3581-89516-1,123.0,103.21,3,0,1,0,0,10.6,1,0.0,0,7.9,1,1,0,123.0,
3554-22044-1,122,1944.0,3581-89516-1,123.0,103.52,3,0,1,0,0,14.1,1,0.0,0,10.2,1,1,0,123.0,
