arm,outage,hour,broken,kind,s_nom,loading_pct,over_MW
eir,1742-17420-2,1,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,1,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,1,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,2,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,2,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,2,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,2,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,3,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,3,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,3,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,3,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,4,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,4,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,4,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,4,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,5,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,5,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,5,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,5,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,7,3581-89516-1,Line,123.0,100.36,0.44
ovl,1742-17420-2,7,3581-89516-1,Line,123.0,100.36,0.44
eir,1742-17420-2,9,3581-89516-1,Line,123.0,100.23,0.28
ovl,1742-17420-2,9,3581-89516-1,Line,123.0,100.23,0.28
eir,1742-17420-2,10,3581-89516-1,Line,123.0,100.23,0.28
ovl,1742-17420-2,10,3581-89516-1,Line,123.0,100.23,0.28
eir,1742-17420-2,11,3581-89516-1,Line,123.0,100.21,0.25
ovl,1742-17420-2,11,3581-89516-1,Line,123.0,100.21,0.25
eir,1742-17420-2,17,3581-89516-1,Line,123.0,100.34,0.42
ovl,1742-17420-2,17,3581-89516-1,Line,123.0,100.34,0.42
eir,1742-17420-2,18,3581-89516-1,Line,123.0,100.29,0.36
ovl,1742-17420-2,18,3581-89516-1,Line,123.0,100.29,0.36
eir,1742-17420-2,19,2781-4951-1,Line,106.0,100.54,0.58
eir,1742-17420-2,19,3581-89516-1,Line,123.0,100.24,0.3
ovl,1742-17420-2,19,2781-4951-1,Line,106.0,100.54,0.58
ovl,1742-17420-2,19,3581-89516-1,Line,123.0,100.24,0.3
eir,1742-17420-2,20,2781-4951-1,Line,106.0,100.8,0.84
eir,1742-17420-2,20,3581-89516-1,Line,123.0,100.35,0.43
ovl,1742-17420-2,20,2781-4951-1,Line,106.0,100.8,0.84
ovl,1742-17420-2,20,3581-89516-1,Line,123.0,100.35,0.43
eir,1742-17420-2,21,3581-89516-1,Line,123.0,100.36,0.44
ovl,1742-17420-2,21,3581-89516-1,Line,123.0,100.36,0.44
eir,1742-17420-2,22,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,22,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,23,2781-4951-1,Line,106.0,100.82,0.87
eir,1742-17420-2,23,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,23,2781-4951-1,Line,106.0,100.82,0.87
ovl,1742-17420-2,23,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,24,2781-4951-1,Line,106.0,100.82,0.87
eir,1742-17420-2,24,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,24,2781-4951-1,Line,106.0,100.82,0.87
ovl,1742-17420-2,24,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,25,3581-89516-1,Line,123.0,100.34,0.42
ovl,1742-17420-2,25,3581-89516-1,Line,123.0,100.34,0.42
eir,1742-17420-2,26,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,26,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,27,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,27,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,27,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,27,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,28,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,28,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,28,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,28,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,29,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,29,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,29,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,29,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,30,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,30,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,113,3581-89516-1,Line,123.0,100.28,0.34
ovl,1742-17420-2,113,3581-89516-1,Line,123.0,100.28,0.34
eir,1742-17420-2,114,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,114,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,114,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,114,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,115,2781-4951-1,Line,106.0,100.83,0.88
eir,1742-17420-2,115,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,115,2781-4951-1,Line,106.0,100.83,0.88
ovl,1742-17420-2,115,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,116,3581-89516-1,Line,123.0,100.37,0.45
ovl,1742-17420-2,116,3581-89516-1,Line,123.0,100.37,0.45
eir,1742-17420-2,117,3581-89516-1,Line,123.0,100.36,0.45
ovl,1742-17420-2,117,3581-89516-1,Line,123.0,100.36,0.45
eir,1742-17420-2,118,2781-4951-1,Line,106.0,100.8,0.85
eir,1742-17420-2,118,3581-89516-1,Line,123.0,100.35,0.43
ovl,1742-17420-2,118,2781-4951-1,Line,106.0,100.8,0.85
ovl,1742-17420-2,118,3581-89516-1,Line,123.0,100.35,0.43
eir,1742-17420-2,119,2781-4951-1,Line,106.0,100.7,0.74
eir,1742-17420-2,119,3581-89516-1,Line,123.0,100.31,0.38
ovl,1742-17420-2,119,2781-4951-1,Line,106.0,100.7,0.74
ovl,1742-17420-2,119,3581-89516-1,Line,123.0,100.31,0.38
eir,1742-17420-2,120,2781-4951-1,Line,106.0,100.53,0.57
eir,1742-17420-2,120,3581-89516-1,Line,123.0,100.24,0.29
ovl,1742-17420-2,120,2781-4951-1,Line,106.0,100.53,0.57
ovl,1742-17420-2,120,3581-89516-1,Line,123.0,100.24,0.29
ovl,1821-35011-1,50,1122-1742-1,Line,513.0,100.1,0.52
ovl,1821-35011-1,100,1122-1742-1,Line,513.0,100.11,0.54
ovl,1821-35011-1,103,2781-4951-1,Line,106.0,100.15,0.16
ovl,1861-2521-1,29,2781-4951-1,Line,106.0,100.1,0.11
eir,1861-2521-1,51,1122-1742-1,Line,513.0,100.13,0.69
ovl,1861-2521-1,51,1122-1742-1,Line,513.0,100.17,0.87
ovl,1861-2521-1,52,1122-1742-1,Line,513.0,100.11,0.58
eir,1861-2521-1,54,1122-1742-1,Line,513.0,100.11,0.54
ovl,1861-2521-1,54,1122-1742-1,Line,513.0,100.14,0.7
ovl,1861-2521-1,103,2781-4951-1,Line,106.0,100.64,0.68
eir,1861-2521-2,51,1122-1742-1,Line,513.0,100.13,0.68
ovl,1861-2521-2,51,1122-1742-1,Line,513.0,100.17,0.86
ovl,1861-2521-2,52,1122-1742-1,Line,513.0,100.11,0.56
eir,1861-2521-2,54,1122-1742-1,Line,513.0,100.1,0.53
ovl,1861-2521-2,54,1122-1742-1,Line,513.0,100.13,0.68
ovl,1861-2521-2,103,2781-4951-1,Line,106.0,100.63,0.67
ovl,1941-4201-1,108,3691-4041-1,Line,192.0,100.21,0.41
ovl,1941-4201-1,156,2781-4951-1,Line,106.0,100.13,0.14
eir,1981-2821-1,155,2781-4951-1,Line,106.0,100.11,0.12
eir,1981-79016-1,1,2781-4951-1,Line,106.0,100.16,0.17
ovl,1981-79016-1,1,2781-4951-1,Line,106.0,100.11,0.11
eir,1981-79016-1,23,2781-4951-1,Line,106.0,100.17,0.18
ovl,1981-79016-1,23,2781-4951-1,Line,106.0,100.12,0.13
eir,1981-79016-1,29,2781-4951-1,Line,106.0,100.22,0.23
ovl,1981-79016-1,29,2781-4951-1,Line,106.0,100.15,0.16
eir,1981-79016-1,50,1122-1742-1,Line,513.0,100.15,0.78
ovl,1981-79016-1,50,1122-1742-1,Line,513.0,100.1,0.53
eir,1981-79016-1,54,1122-1742-1,Line,513.0,100.16,0.84
eir,1981-79016-1,55,1122-1742-1,Line,513.0,100.16,0.8
ovl,1981-79016-1,55,1122-1742-1,Line,513.0,100.1,0.52
eir,1981-79016-1,103,2781-4951-1,Line,106.0,100.24,0.26
ovl,1981-79016-1,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,1981-79016-1,109,T3464-3462-34641-1-w1,Transformer,500.0,100.1,0.52
ovl,1981-79016-1,109,T3464-3462-34641-1-w2,Transformer,500.0,100.1,0.52
eir,1981-79016-1,114,2781-4951-1,Line,106.0,100.19,0.2
ovl,1981-79016-1,114,2781-4951-1,Line,106.0,100.14,0.15
eir,1981-79016-1,115,2781-4951-1,Line,106.0,100.25,0.27
ovl,1981-79016-1,115,2781-4951-1,Line,106.0,100.16,0.17
eir,1981-79016-1,118,2781-4951-1,Line,106.0,100.1,0.11
eir,1981-79016-1,119,2781-4951-1,Line,106.0,100.13,0.13
eir,1981-79016-1,136,2781-4951-1,Line,106.0,100.31,0.33
ovl,1981-79016-1,136,2781-4951-1,Line,106.0,100.15,0.16
eir,1981-79016-1,137,2781-4951-1,Line,106.0,100.22,0.24
ovl,1981-79016-1,137,2781-4951-1,Line,106.0,100.14,0.14
ovl,2001-4791-1,103,2781-4951-1,Line,106.0,100.37,0.39
ovl,2001-4791-1,108,3691-4041-1,Line,192.0,100.18,0.34
ovl,2001-4791-1,155,2781-4951-1,Line,106.0,100.18,0.19
ovl,2001-4791-1,156,2781-4951-1,Line,106.0,100.3,0.32
ovl,2001-4791-1,157,2781-4951-1,Line,106.0,100.18,0.19
ovl,2001-4791-1,158,2781-4951-1,Line,106.0,100.16,0.17
eir,2001-5441-1,155,2781-4951-1,Line,106.0,100.27,0.29
ovl,2001-5441-1,155,2781-4951-1,Line,106.0,100.3,0.32
eir,2002-2742-1,103,2781-4951-1,Line,106.0,102.84,3.01
ovl,2002-2742-1,103,2781-4951-1,Line,106.0,102.9,3.08
eir,2002-2742-1,106,2781-4951-1,Line,106.0,101.98,2.09
ovl,2002-2742-1,106,2781-4951-1,Line,106.0,101.5,1.59
eir,2002-2742-1,107,2781-4951-1,Line,106.0,101.22,1.29
ovl,2002-2742-1,107,2781-4951-1,Line,106.0,101.08,1.14
eir,2002-2742-1,141,2781-4951-1,Line,106.0,100.2,0.21
ovl,2002-2742-1,141,2781-4951-1,Line,106.0,100.26,0.28
eir,2002-2742-1,142,2781-4951-1,Line,106.0,101.67,1.77
ovl,2002-2742-1,142,2781-4951-1,Line,106.0,101.41,1.49
eir,2002-2742-1,150,2781-4951-1,Line,106.0,100.26,0.27
ovl,2002-2742-1,150,2781-4951-1,Line,106.0,100.23,0.24
eir,2002-2742-1,155,2781-4951-1,Line,106.0,103.86,4.09
ovl,2002-2742-1,155,2781-4951-1,Line,106.0,104.75,5.03
eir,2002-2742-1,156,2781-4951-1,Line,106.0,103.75,3.97
ovl,2002-2742-1,156,2781-4951-1,Line,106.0,104.83,5.12
eir,2002-2742-1,157,2781-4951-1,Line,106.0,103.62,3.84
ovl,2002-2742-1,157,2781-4951-1,Line,106.0,104.45,4.72
eir,2002-2742-1,158,2781-4951-1,Line,106.0,102.35,2.49
ovl,2002-2742-1,158,2781-4951-1,Line,106.0,102.49,2.63
ovl,2002-3203-1,103,2781-4951-1,Line,106.0,101.41,1.49
ovl,2002-3203-1,106,2781-4951-1,Line,106.0,100.17,0.18
ovl,2002-3203-1,107,2781-4951-1,Line,106.0,100.55,0.58
eir,2002-3203-1,142,2781-4951-1,Line,106.0,100.28,0.3
ovl,2002-3203-1,142,2781-4951-1,Line,106.0,100.23,0.24
ovl,2002-3203-1,155,2781-4951-1,Line,106.0,102.14,2.27
ovl,2002-3203-1,156,2781-4951-1,Line,106.0,102.03,2.16
ovl,2002-3203-1,157,2781-4951-1,Line,106.0,101.96,2.07
ovl,2002-3203-1,158,2781-4951-1,Line,106.0,101.31,1.39
ovl,2141-4791-1,103,2781-4951-1,Line,106.0,100.31,0.33
ovl,2141-4791-1,108,3691-4041-1,Line,192.0,100.18,0.34
ovl,2141-4791-1,155,2781-4951-1,Line,106.0,100.18,0.19
ovl,2141-4791-1,156,2781-4951-1,Line,106.0,100.3,0.32
ovl,2141-4791-1,157,2781-4951-1,Line,106.0,100.18,0.19
ovl,2141-4791-1,158,2781-4951-1,Line,106.0,100.16,0.17
ovl,2141-6931-1,103,2781-4951-1,Line,106.0,100.4,0.42
ovl,2141-6931-1,155,2781-4951-1,Line,106.0,100.26,0.28
ovl,2141-6931-1,156,2781-4951-1,Line,106.0,100.26,0.28
ovl,2141-6931-1,157,2781-4951-1,Line,106.0,100.27,0.28
ovl,2141-6931-1,158,2781-4951-1,Line,106.0,100.24,0.26
ovl,2202-3342-1,103,2781-4951-1,Line,106.0,100.13,0.14
ovl,2202-3342-1,103,3691-4041-1,Line,192.0,100.24,0.46
ovl,2202-3342-1,155,2781-4951-1,Line,106.0,100.15,0.15
ovl,2202-3342-1,156,2781-4951-1,Line,106.0,100.27,0.28
ovl,2202-3342-1,157,2781-4951-1,Line,106.0,100.18,0.19
ovl,2202-3342-1,158,2781-4951-1,Line,106.0,100.18,0.19
ovl,2202-3852-2,37,3581-89516-1,Line,123.0,100.13,0.16
ovl,2202-3852-2,50,3581-89516-1,Line,123.0,100.16,0.19
ovl,2202-3852-2,55,3581-89516-1,Line,123.0,100.14,0.17
ovl,2202-5202-1,37,3581-89516-1,Line,123.0,100.18,0.22
ovl,2202-5202-1,50,3581-89516-1,Line,123.0,100.17,0.2
ovl,2202-5202-1,55,3581-89516-1,Line,123.0,100.16,0.2
eir,2204-5464-1,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,2204-22044-1,102,2781-4951-1,Line,106.0,101.29,1.37
ovl,2204-22044-1,103,2781-4951-1,Line,106.0,104.22,4.48
ovl,2204-22044-1,106,2781-4951-1,Line,106.0,102.0,2.12
ovl,2204-22044-1,107,2781-4951-1,Line,106.0,102.89,3.07
eir,2204-22044-1,136,2781-4951-1,Line,106.0,100.12,0.12
ovl,2204-22044-1,141,2781-4951-1,Line,106.0,100.57,0.6
ovl,2204-22044-1,142,2781-4951-1,Line,106.0,100.98,1.04
ovl,2204-22044-1,146,2781-4951-1,Line,106.0,100.22,0.24
ovl,2204-22044-1,150,2781-4951-1,Line,106.0,102.22,2.35
ovl,2204-22044-1,155,2781-4951-1,Line,106.0,104.87,5.16
ovl,2204-22044-1,156,2781-4951-1,Line,106.0,104.23,4.48
ovl,2204-22044-1,157,2781-4951-1,Line,106.0,104.93,5.22
ovl,2204-22044-1,158,2781-4951-1,Line,106.0,104.57,4.85
ovl,2261-3311-1,108,3691-4041-1,Line,192.0,100.2,0.39
ovl,2261-22612-1,103,3691-4041-1,Line,192.0,100.12,0.24
eir,2281-22811-1,103,2781-4951-1,Line,106.0,100.16,0.17
ovl,2281-22811-1,103,2781-4951-1,Line,106.0,100.14,0.15
eir,2321-3581-1,23,2781-4951-1,Line,106.0,100.16,0.17
ovl,2321-3581-1,23,2781-4951-1,Line,106.0,100.13,0.14
eir,2321-3581-1,114,2781-4951-1,Line,106.0,100.11,0.11
eir,2321-28710-1,23,2781-4951-1,Line,106.0,100.16,0.17
ovl,2321-28710-1,23,2781-4951-1,Line,106.0,100.13,0.14
eir,2321-28710-1,114,2781-4951-1,Line,106.0,100.11,0.11
ovl,2481-24819-1,52,1122-1742-1,Line,513.0,100.11,0.58
ovl,2481-24819-1,55,1122-1742-1,Line,513.0,100.58,2.99
ovl,2481-24819-1,99,1122-1742-1,Line,513.0,100.61,3.12
ovl,2481-24819-1,100,1122-1742-1,Line,513.0,100.6,3.1
ovl,2521-5341-1,155,2781-4951-1,Line,106.0,100.23,0.25
ovl,2521-5341-1,157,2781-4951-1,Line,106.0,100.13,0.14
ovl,2521-5341-1,158,2781-4951-1,Line,106.0,100.45,0.47
eir,2522-3522-1,1,2781-4951-1,Line,106.0,100.1,0.11
eir,2522-3522-1,4,2781-4951-1,Line,106.0,100.12,0.13
eir,2522-3522-1,5,2781-4951-1,Line,106.0,100.11,0.11
eir,2522-3522-1,23,2781-4951-1,Line,106.0,100.11,0.12
eir,2522-3522-1,24,2781-4951-1,Line,106.0,100.1,0.11
eir,2522-3522-1,27,2781-4951-1,Line,106.0,100.14,0.15
eir,2522-3522-1,28,2781-4951-1,Line,106.0,100.19,0.2
eir,2522-3522-1,29,2781-4951-1,Line,106.0,100.2,0.21
eir,2522-3522-1,102,2781-4951-1,Line,106.0,100.14,0.15
ovl,2522-3522-1,103,2781-4951-1,Line,106.0,100.49,0.52
eir,2522-3522-1,105,2781-4951-1,Line,106.0,100.12,0.12
eir,2522-3522-1,106,2781-4951-1,Line,106.0,100.26,0.28
ovl,2522-3522-1,106,2781-4951-1,Line,106.0,100.13,0.13
eir,2522-3522-1,107,2781-4951-1,Line,106.0,100.24,0.26
ovl,2522-3522-1,107,2781-4951-1,Line,106.0,100.12,0.13
eir,2522-3522-1,114,2781-4951-1,Line,106.0,100.18,0.19
ovl,2522-3522-1,114,2781-4951-1,Line,106.0,100.11,0.12
eir,2522-3522-1,115,2781-4951-1,Line,106.0,100.17,0.18
eir,2522-3522-1,118,2781-4951-1,Line,106.0,100.12,0.12
eir,2522-3522-1,122,2781-4951-1,Line,106.0,100.17,0.18
eir,2522-3522-1,131,2781-4951-1,Line,106.0,100.12,0.13
eir,2522-3522-1,136,2781-4951-1,Line,106.0,100.31,0.33
ovl,2522-3522-1,136,2781-4951-1,Line,106.0,100.13,0.14
eir,2522-3522-1,137,2781-4951-1,Line,106.0,100.2,0.21
eir,2522-3522-1,138,2781-4951-1,Line,106.0,100.15,0.16
eir,2522-3522-1,140,2781-4951-1,Line,106.0,100.19,0.2
ovl,2522-3522-1,140,2781-4951-1,Line,106.0,100.11,0.12
eir,2522-3522-1,141,2781-4951-1,Line,106.0,100.22,0.23
ovl,2522-3522-1,141,2781-4951-1,Line,106.0,100.13,0.14
eir,2522-3522-1,142,2781-4951-1,Line,106.0,100.2,0.21
ovl,2522-3522-1,142,2781-4951-1,Line,106.0,100.12,0.13
ovl,2522-3522-1,155,2781-4951-1,Line,106.0,100.89,0.94
ovl,2522-3522-1,156,2781-4951-1,Line,106.0,100.45,0.47
ovl,2522-3522-1,157,2781-4951-1,Line,106.0,100.79,0.84
ovl,2522-3522-1,158,2781-4951-1,Line,106.0,100.46,0.49
eir,2522-5042-1,155,2781-4951-1,Line,106.0,100.11,0.11
ovl,2561-25610-1,103,3691-4041-1,Line,192.0,100.19,0.36
eir,2563-4242-1,0,2781-4951-1,Line,106.0,103.6,3.82
eir,2563-4242-1,0,3581-89516-1,Line,123.0,101.87,2.3
eir,2563-4242-1,0,T89510-89515-1,Transformer,125.0,100.24,0.3
eir,2563-4242-1,0,T89515-89516-1,Transformer,125.0,100.24,0.3
ovl,2563-4242-1,0,2781-4951-1,Line,106.0,101.69,1.79
ovl,2563-4242-1,0,3581-89516-1,Line,123.0,101.08,1.33
eir,2563-4242-1,1,2781-4951-1,Line,106.0,103.99,4.23
eir,2563-4242-1,1,3581-89516-1,Line,123.0,102.05,2.52
eir,2563-4242-1,1,T89510-89515-1,Transformer,125.0,100.41,0.52
eir,2563-4242-1,1,T89515-89516-1,Transformer,125.0,100.41,0.52
ovl,2563-4242-1,1,2781-4951-1,Line,106.0,101.85,1.96
ovl,2563-4242-1,1,3581-89516-1,Line,123.0,101.19,1.46
eir,2563-4242-1,2,2781-4951-1,Line,106.0,103.74,3.96
eir,2563-4242-1,2,3581-89516-1,Line,123.0,101.87,2.3
eir,2563-4242-1,2,T89510-89515-1,Transformer,125.0,100.24,0.3
eir,2563-4242-1,2,T89515-89516-1,Transformer,125.0,100.24,0.3
ovl,2563-4242-1,2,2781-4951-1,Line,106.0,101.69,1.79
ovl,2563-4242-1,2,3581-89516-1,Line,123.0,101.08,1.33
eir,2563-4242-1,3,2781-4951-1,Line,106.0,104.67,4.95
eir,2563-4242-1,3,3581-89516-1,Line,123.0,102.26,2.78
eir,2563-4242-1,3,T89510-89515-1,Transformer,125.0,100.62,0.78
eir,2563-4242-1,3,T89515-89516-1,Transformer,125.0,100.62,0.78
ovl,2563-4242-1,3,1472-5022-1,Line,570.0,101.64,9.36
ovl,2563-4242-1,3,2781-4951-1,Line,106.0,101.97,2.08
ovl,2563-4242-1,3,3581-89516-1,Line,123.0,101.26,1.55
eir,2563-4242-1,4,2781-4951-1,Line,106.0,103.62,3.84
eir,2563-4242-1,4,3581-89516-1,Line,123.0,101.88,2.31
eir,2563-4242-1,4,T89510-89515-1,Transformer,125.0,100.25,0.31
eir,2563-4242-1,4,T89515-89516-1,Transformer,125.0,100.25,0.31
ovl,2563-4242-1,4,2781-4951-1,Line,106.0,101.7,1.8
ovl,2563-4242-1,4,3581-89516-1,Line,123.0,101.09,1.34
eir,2563-4242-1,5,2781-4951-1,Line,106.0,103.54,3.75
eir,2563-4242-1,5,3581-89516-1,Line,123.0,101.84,2.26
eir,2563-4242-1,5,T89510-89515-1,Transformer,125.0,100.21,0.26
eir,2563-4242-1,5,T89515-89516-1,Transformer,125.0,100.21,0.26
ovl,2563-4242-1,5,2781-4951-1,Line,106.0,101.66,1.76
